customer_id,customer_name,email,phone,total_orders,avg_order_value
31537100,Rajata Sampath,priyasura@example.net,919235463188,13,917.32
31569754,Edhitha Kumer,unadig@example.net,919235463189,6,845.41
31576845,Chasmum Raman,forumshan@example.org,919235463190,12,1389.96
31582950,Bhavya Khalsa,andrewarora@example.net,919235463191,13,586.75
31619915,Joshua Trivedi,apandit@example.org,919235463192,13,722.45
31622158,Omya Modi,ekbal71@example.org,919235463193,20,504.15
31681710,Udant Prabhakar,nperi@example.com,919235463194,15,223.11
31708103,Kabir Mani,kallawaida@example.com,919235463195,1,769.19
31718565,Andrew Wable,ijaya32@example.net,919235463196,6,245.16
31776996,Bhavya Shankar,indali31@example.net,919235463197,12,872.26
31831843,Aarini Bir,tejasdani@example.com,919235463198,10,1284.27
31846190,Charan Choudhary,nimrat27@example.com,919235463199,4,1176.18
31914222,Rajeshri Lad,jkapoor@example.com,919235463200,4,380.49
31923338,Ishwar Goyal,contractorurishilla@example.org,919235463201,8,1166.83
31940833,Urmi Amble,rchaudry@example.org,919235463202,4,1515.8
31978160,Kiaan Khare,wyattkara@example.com,919235463203,8,1881.61
31981068,Hemang Sarkar,dakshesh96@example.org,919235463204,20,546.25
31991019,Gauri Dhar,ayushnatarajan@example.org,919235463205,12,1231.06
32003512,Advaith Sarkar,sarora@example.org,919235463206,4,1863.05
32006907,Mohammed Din,xraju@example.org,919235463207,13,879.66
32019725,Tarak Rout,bhasinsiddharth@example.com,919235463208,19,1169.96
32054313,Jai Char,teerth57@example.org,919235463209,2,340.15
32203588,Krish Srinivas,naksh97@example.net,919235463210,9,1678.38
32293017,Samarth Kapoor,chandchaitaly@example.com,919235463211,16,691.29
32426778,Falguni Kapadia,eray@example.net,919235463212,14,304.06
32500305,Ridhi Khatri,roynimrat@example.org,919235463213,5,362.53
32527479,Nidhi Varkey,meeradey@example.net,919235463214,19,896.82
32540616,Jairaj Sehgal,zayyan92@example.com,919235463215,5,1614.27
32564478,Ekbal Dubey,yogiwilliam@example.org,919235463216,5,211.3
32585389,Abhimanyu Sachdeva,bhatsiddharth@example.org,919235463217,3,1378.77
32595806,Radha Bhardwaj,yamini34@example.net,919235463218,19,442.13
32635818,Panini Natt,maharajmitesh@example.org,919235463219,12,603
32656885,Xiti Sane,omistry@example.net,919235463220,1,309.43
32797235,Shravya Chandran,ekansh32@example.org,919235463221,1,1709.96
32809328,Oeshi Raghavan,ewali@example.org,919235463222,19,1525.5
32830199,Abhimanyu Suri,xkhatri@example.net,919235463223,2,680.11
32868927,Anjali Lala,chandasamuel@example.org,919235463224,19,926.68
32929817,Vedika Devi,msule@example.net,919235463225,4,468.78
32987624,Dalaja Arora,mrao@example.net,919235463226,15,902.61
33034249,Lavanya Hari,ishanvisuri@example.org,919235463227,5,861.55
33280073,Yuvraj Lad,kala29@example.com,919235463228,17,1537.47
33295496,Imaran Chaudry,sahotamax@example.net,919235463229,14,1136.17
33331259,Leena Deol,varsha47@example.net,919235463230,7,1559.22
33370343,Yachana Bava,tnigam@example.net,919235463231,20,999.04
33394166,Dakshesh Lad,naveen22@example.org,919235463232,10,282.63
33472376,Krisha Misra,pranit82@example.com,919235463233,11,1704.14
33481252,Ishaan Naidu,duaakshay@example.com,919235463234,8,1438.75
33533919,Anamika Ghosh,zachariavasana@example.org,919235463235,3,678.24
33544355,Aarnav Nayak,riya23@example.net,919235463236,2,1083.95
33574338,Prisha Bahl,zpal@example.net,919235463237,8,830.3
33608451,Lohit Dugar,avi52@example.net,919235463238,5,774.65
33617546,Harrison Edwin,devika35@example.com,919235463239,12,239.2
33651554,Madhav Sridhar,cgulati@example.net,919235463240,18,697.13
33658749,Anjali Varty,jananikapoor@example.net,919235463241,6,547.78
33671354,Veda Chhabra,ganesharin@example.com,919235463242,12,1908.12
33675108,Yagnesh Patel,praneelmorar@example.com,919235463243,20,1281.15
33685414,Nidhi Swaminathan,gayathri37@example.net,919235463244,8,1679.23
33706378,Michael Dugar,pathakpanini@example.org,919235463245,16,1110.01
33741801,Girindra Nadig,unnati97@example.org,919235463246,16,1249.15
33829924,Jeevika Sami,qsrinivas@example.org,919235463247,18,615.52
33871107,Aarav Rout,pchander@example.com,919235463248,8,513.07
33998721,Aahana Naik,panchaljasmit@example.com,919235463249,8,245.84
34073080,Pushti Gour,harishom@example.net,919235463250,10,1285.18
34074184,Nakul Din,harinakshisahota@example.net,919235463251,18,1988.77
34095555,Charan Misra,vsaini@example.com,919235463252,9,1536.28
34156884,Rachita Lal,evig@example.com,919235463253,14,877.65
34237583,Ishwar Chand,jeetnazareth@example.com,919235463254,1,231.43
34281470,Yash Johal,yashica30@example.org,919235463255,11,1787.82
34297405,Jack Babu,avnijha@example.net,919235463256,1,1688.73
34381941,Oeshi Thaman,dbera@example.org,919235463257,10,1753.38
34425723,Vasatika Saini,rachit18@example.net,919235463258,14,873.22
34526442,Harita Chatterjee,jsandhu@example.org,919235463259,14,1956.45
34526570,Falak Edwin,viswanathanaarav@example.com,919235463260,19,847.76
34567918,Meghana Ranganathan,chavvigola@example.com,919235463261,13,271.49
34580200,Unni Dara,yashawininazareth@example.org,919235463262,2,1418.51
34588087,Tanmayi Vyas,avi82@example.net,919235463263,11,1341.14
34655710,Abeer Ravel,deygaurav@example.net,919235463264,1,1620.16
34657654,Vidhi Devi,ajaggi@example.com,919235463265,18,1243.18
34668988,Wishi Varughese,rajavasana@example.net,919235463266,3,534.37
34697768,Omaja Oak,deyrehaan@example.org,919235463267,13,1965.2
34713143,Ganga Sabharwal,bchoudhry@example.com,919235463268,16,1380.2
34755436,Jatin Ramachandran,balakrishnanchristopher@example.org,919235463269,10,622.59
34761418,Nitesh De,agarwalamol@example.net,919235463270,6,1729.83
34768050,Ekalinga Dixit,reyanshbasu@example.com,919235463271,17,1358.51
34787383,Ekbal Talwar,laladarika@example.com,919235463272,17,292.41
34835738,Vrinda Mutti,vrishtirajagopal@example.com,919235463273,9,1210.36
34839913,Gaurika Dayal,anirudh02@example.org,919235463274,4,1706.89
34853377,William Dutta,chhabranisha@example.org,919235463275,8,732.53
34897081,Kamala Dasgupta,yashawini55@example.net,919235463276,18,425.92
35049420,Udarsh Mangal,dalbir79@example.org,919235463277,7,1660.54
35133191,Ojasvi Sha,jmurthy@example.net,919235463278,14,406.21
35144658,Tristan Gulati,karabhiram@example.com,919235463279,8,433.11
35156679,Chakradev Verma,varenya91@example.com,919235463280,8,1412.4
35237846,Bakhshi Varkey,kotavrinda@example.net,919235463281,20,1968.65
35278126,Harinakshi Arya,banditeerth@example.org,919235463282,12,1956.57
35302195,Garima Chahal,narainbaghyawati@example.com,919235463283,16,420.19
35349582,Raksha Kalla,rdixit@example.com,919235463284,6,932.85
35358395,Hiral Kumar,babujoshua@example.org,919235463285,12,787.28
35402531,Eta Gola,chaturadave@example.net,919235463286,11,1808.3
35420673,Anika Agrawal,zagate@example.net,919235463287,19,501.98
35434373,Pushti Pandya,gautamisrinivasan@example.com,919235463288,9,368.71
35435896,Abhiram Tiwari,xlanka@example.com,919235463289,9,338.62
35455991,Aryan Balakrishnan,vganesh@example.com,919235463290,14,1984.56
35459748,Ekbal Dasgupta,ati37@example.com,919235463291,12,288.29
35554129,Darika Natarajan,vgopal@example.com,919235463292,15,1226.88
35690581,Sachi Jani,vasudha38@example.com,919235463293,15,1603.16
35705377,Wahab Bobal,bakhshi09@example.org,919235463294,8,1250.37
35782051,Ekiya Mital,dixitanay@example.org,919235463295,1,1090.28
35812567,Xalak Sood,ranveer24@example.org,919235463296,6,1313.89
35826539,Widisha Kapur,yohannanshaurya@example.org,919235463297,6,1155.12
35885052,Aadhya Ravi,vohratanveer@example.org,919235463298,1,1838.87
35912599,Neha Atwal,mohinisarna@example.net,919235463299,16,461.95
35988028,Tejas Char,jdixit@example.net,919235463300,6,898.52
36142455,Rushil Walla,faqidswaminathan@example.org,919235463301,6,1476.25
36146306,Aryan Ghose,khuranaanusha@example.net,919235463302,19,828.14
36222767,Alka Behl,oviyadada@example.net,919235463303,7,478.18
36400756,Rayaan Nayak,adityaramanathan@example.net,919235463304,19,721.41
36428139,Hemani Ben,amritaoommen@example.com,919235463305,15,619.69
36462363,Samaksh Mandal,doshidarpan@example.com,919235463306,16,747.55
36517334,Ria Dua,dayalgeetika@example.com,919235463307,19,1603.14
36578947,Ekansh Madan,tripti84@example.net,919235463308,18,1698.54
36587003,Amaira Nagi,anthonybandi@example.com,919235463309,5,1759.74
36675827,Xiti Chowdhury,kariwyatt@example.net,919235463310,15,1143.03
36737539,Leena Naidu,lmane@example.net,919235463311,9,1636.27
36774480,Ria Jha,sundarameta@example.net,919235463312,6,1470.93
36833857,Omya Banik,radharam@example.org,919235463313,7,1882.18
36885115,Agastya Contractor,oeshibhatnagar@example.org,919235463314,7,1248.24
36998375,Yatin Mammen,masonyogi@example.net,919235463315,11,1231.91
37054866,Avi Sodhi,chaudharisanya@example.org,919235463316,2,1503.54
37095171,Ira Soni,kalasai@example.net,919235463317,10,1680.98
37183511,Neel Minhas,krishadyal@example.org,919235463318,13,1855.04
37227953,Madhav Raghavan,agateamrita@example.com,919235463319,4,500.75
37245065,Ishani Dhillon,luke49@example.net,919235463320,16,1556.07
37288781,Kritika Narayan,jairajdhawan@example.net,919235463321,1,1609.24
37309023,Dominic Dutt,malhotrajonathan@example.org,919235463322,10,1270.38
37362180,Praneel Mangat,mpatel@example.org,919235463323,11,1638.66
37379797,Aashi Majumdar,pranitsachdeva@example.net,919235463324,6,1167.45
37551429,Diya Chand,ekannan@example.com,919235463325,6,1136.03
37556526,Anjali Varkey,vasanadugar@example.org,919235463326,18,1200.18
37633848,Samuel Banerjee,qsarin@example.com,919235463327,20,1237.57
37691544,Onkar Devan,gollaqabil@example.net,919235463328,15,1599.46
37702698,Joshua Bajaj,tbajaj@example.net,919235463329,12,1727.41
37759707,Jhalak Venkataraman,rrao@example.com,919235463330,12,924.06
37802267,Lipika Jha,patlaanamika@example.com,919235463331,4,594.87
37904682,Krisha Shere,mandarajeshri@example.com,919235463332,20,567.65
37915052,Ayush Kade,nisha39@example.net,919235463333,10,1499.16
37926207,Pahal Chaudhary,tanay81@example.org,919235463334,12,491.26
37947202,Eta Srinivasan,rakshabahri@example.org,919235463335,3,259.96
38018949,Jeet Pandey,bmishra@example.net,919235463336,17,1873.34
38048329,Harrison Loyal,ipant@example.org,919235463337,1,904.76
38114014,Yatin Sandal,goyalhema@example.com,919235463338,12,1006.24
38133873,Rehaan Borde,tsethi@example.net,919235463339,10,770.71
38244021,Samaksh Oza,anamika10@example.org,919235463340,13,1326.66
38327793,Yug Brar,frado24@example.org,919235463341,12,1924.53
38355752,Udyati Shenoy,kondaadya@example.org,919235463342,20,336.21
38420886,Nidra Date,sanya43@example.org,919235463343,20,1180.95
38478423,Theodore Doctor,duttavedika@example.org,919235463344,3,263.3
38496400,Dhruv Bakshi,zaid68@example.com,919235463345,11,1402.36
38549299,Ati De,horajacob@example.org,919235463346,4,234.63
38565569,Udarsh Nayar,tejas00@example.com,919235463347,5,1765.01
38568692,Guneet Ahluwalia,balhaar57@example.net,919235463348,6,1082.93
38613295,Sai Panchal,vyasmitesh@example.org,919235463349,17,544.45
38613642,Ishani Pandya,umangdate@example.net,919235463350,16,1380.08
38615653,Xiti Sachdeva,ranganathanoeshi@example.com,919235463351,8,1501.01
38671747,Falan Acharya,xdubey@example.net,919235463352,16,1681.18
38694209,Harinakshi Patla,paldavid@example.com,919235463353,20,1335.82
38709137,Neha Gade,phegde@example.org,919235463354,18,1307.64
38728779,Reva Sem,suhani16@example.net,919235463355,19,1294.04
38748727,Raghav Nath,osharaf@example.org,919235463356,4,495.67
38780509,Ira Guha,ssavant@example.net,919235463357,3,1238.37
38808614,Xavier Shetty,granganathan@example.org,919235463358,10,340.46
38875754,Yash Mitter,naggarwal@example.com,919235463359,9,237.42
38902193,Yutika Sandhu,jagratimangat@example.com,919235463360,6,1275.29
38902882,Ria Dugar,samarjhaveri@example.net,919235463361,17,1583.52
38957713,Damyanti Krish,msinghal@example.com,919235463362,19,935.68
38969732,Manthan Chana,madanfaraj@example.org,919235463363,10,1501.23
39042103,Maanav Gupta,mmittal@example.com,919235463364,20,1519.5
39093069,Mahika Issac,pandeyliam@example.org,919235463365,6,1176.58
39140039,Upasna Naidu,chaayabuch@example.org,919235463366,18,1504.96
39150258,Dalaja Choudhury,damyanti67@example.net,919235463367,17,945.82
39153585,Rishi Sur,amara94@example.org,919235463368,9,1851.83
39261715,Reva Bhatnagar,alka61@example.org,919235463369,19,1974.33
39301587,Kritika Chaudhuri,sagarjagdish@example.com,919235463370,15,1775.12
39317905,Gagan Garg,onveerdalal@example.org,919235463371,8,1546.54
39354312,Chatresh Andra,yachanabora@example.com,919235463372,4,1599.19
39418109,Yahvi Kala,vbarad@example.org,919235463373,19,928.13
39423691,Lucky Goel,kamalasankaran@example.org,919235463374,18,332.84
39645619,Indira Jaggi,madhavigandhi@example.com,919235463375,13,1512.4
39674723,Advika Keer,urishilla57@example.org,919235463376,3,765.19
39681023,Pranit Randhawa,ravelrishi@example.com,919235463377,16,1084.73
39717448,Om Korpal,amrita65@example.org,919235463378,1,210.18
39876773,Hardik Sethi,upadhyayekansh@example.org,919235463379,17,879.54
39957741,Siddharth Sibal,deepaloke@example.com,919235463380,11,1769.15
39959491,Damini Gandhi,meera84@example.org,919235463381,2,622.87
39968800,Gopal Bera,semjanani@example.net,919235463382,19,1877.55
39976965,Dayamai Sawhney,patlaatharv@example.com,919235463383,13,714.17
39999278,Chandresh Khare,cheemaranveer@example.org,919235463384,8,664.22
40015980,Dipta Deshmukh,brijeshwable@example.net,919235463385,18,1031.91
40055711,Yug Mander,zachariaaashi@example.net,919235463386,11,278.97
40085705,Anirudh Deshpande,eta71@example.net,919235463387,6,777.89
40104482,George Toor,agastya33@example.org,919235463388,5,1632.94
40117357,Jai Murty,manansheth@example.com,919235463389,16,753.81
40192266,Vasana Dhar,jtrivedi@example.com,919235463390,19,1893.6
40256341,Sachi Keer,udantgole@example.com,919235463391,12,913.91
40275138,Eiravati Thaker,jsaxena@example.org,919235463392,18,1468.32
40277444,Damyanti Acharya,jbassi@example.com,919235463393,1,251.79
40305293,Tejas Parmer,wpall@example.net,919235463394,10,614.48
40323385,Kai Sami,ekanshpadmanabhan@example.org,919235463395,9,1631.87
40387944,Chavvi Gill,pallabina@example.com,919235463396,10,569.91
40392019,Yashvi Sur,odika51@example.net,919235463397,8,1419.8
40419593,Siya Pandit,vedhikagulati@example.com,919235463398,20,787.07
40434527,Liam Nigam,igola@example.net,919235463399,5,815.01
40563029,Chandani Rege,chakradharganesh@example.com,919235463400,12,1203.36
40587811,Jeevika Rajagopalan,dugalchandresh@example.org,919235463401,5,724.63
40593638,Wridesh Ratti,ekta46@example.net,919235463402,18,1146.85
40626729,Rachit Toor,sara93@example.org,919235463403,1,1921.19
40643232,Falguni Chand,sacharindali@example.org,919235463404,4,1374.71
40667183,Yatin Setty,jsoman@example.com,919235463405,19,1815.79
40692378,Chatresh Rastogi,thomasdin@example.org,919235463406,9,1782.4
40703374,Wriddhish Ramachandran,triptisahota@example.net,919235463407,10,1934.68
40727086,Osha Brahmbhatt,amairadevan@example.org,919235463408,11,1573.7
40800762,Pranav Dar,harinakshi40@example.net,919235463409,10,1781.9
40841791,Krishna Chahal,okumer@example.org,919235463410,4,851.79
40858753,Samaksh Sharma,sherekevin@example.net,919235463411,5,1149.5
40871915,Alka Sandal,aayush34@example.org,919235463412,8,1636.24
40877127,Falak Sarraf,senanmol@example.net,919235463413,14,757.15
40986000,Charles Gara,kdash@example.com,919235463414,20,223.79
41008070,Libni Dua,chanakyabhattacharyya@example.org,919235463415,1,1017.46
41073776,Urmi Dara,patrick94@example.com,919235463416,8,1366.55
41146001,Nirja Prasad,chhabraunnati@example.net,919235463417,5,934.23
41155125,Yahvi Doshi,atimunshi@example.com,919235463418,14,1454.3
41164215,Lucky Savant,aaravdave@example.com,919235463419,15,1304.24
41168392,Sneha Rajagopalan,leenamahal@example.com,919235463420,13,506.28
41181125,Bimala Samra,shivanilata@example.org,919235463421,3,632.74
41194825,Mekhala Shah,tanklekha@example.com,919235463422,19,1678.77
41261495,Faris Deol,yastikota@example.net,919235463423,5,687.71
41395224,Thomas Sarkar,rachitsaran@example.net,919235463424,13,358.51
41439103,Ati Wali,karinakul@example.org,919235463425,6,1326.63
41494517,Maya Dara,deygirindra@example.net,919235463426,10,860.07
41494867,Kalpit Gulati,agastya94@example.org,919235463427,15,240.17
41512861,Veer Kant,wvarkey@example.com,919235463428,11,696.12
41612464,Chatura Sodhi,swaminathanranbir@example.org,919235463429,18,874.93
41640262,Vihaan Gola,warjas57@example.com,919235463430,9,1805.87
41647393,Simon Padmanabhan,krishnadayal@example.net,919235463431,11,1785.8
41811800,Sneha Bahl,finnmallick@example.org,919235463432,6,1410.59
41874489,Vrishti Baria,ypant@example.net,919235463433,2,1944.43
41878908,Barkha Kanda,umang45@example.net,919235463434,6,390.11
41971906,Yashica Sankaran,krishnasane@example.org,919235463435,17,245.86
41972994,Lila Khanna,dipta34@example.org,919235463436,16,748.34
42012717,Edhitha Sahota,ganga81@example.com,919235463437,10,1030.12
42101831,Eshana Dutt,handayashvi@example.com,919235463438,8,212.33
42102289,Guneet Vaidya,deolanmol@example.org,919235463439,20,1310.74
42208242,Farhan Tata,fganesan@example.com,919235463440,19,1222.25
42209203,Aryan Sundaram,leela67@example.net,919235463441,19,1051.3
42227189,Nilima Borah,guhadalaja@example.com,919235463442,19,723.21
42262168,Mason Iyengar,naksh70@example.org,919235463443,18,489.19
42272393,Anya Parmer,semrachana@example.com,919235463444,7,1090.31
42366724,Quincy Kari,jalsaluthra@example.net,919235463445,20,1896.27
42432226,Gaurang Mitra,anya33@example.com,919235463446,5,608.34
42465414,Ria Mallick,vihaantata@example.net,919235463447,17,1898.12
42514124,Bakhshi Sodhi,tbrar@example.com,919235463448,7,1958.97
42589311,Yadavi Uppal,nitesh33@example.com,919235463449,11,452.1
42615134,Champak Patil,dixitakshay@example.org,919235463450,15,1828.12
42723554,Pranit Wagle,palanazad@example.com,919235463451,10,731.97
42781544,Isaiah Sankar,iacharya@example.org,919235463452,1,1248.16
42797397,Banjeet Shanker,rayvasudha@example.org,919235463453,8,640.54
42872865,Vasatika Chatterjee,dugarkritika@example.com,919235463454,14,976.81
42947770,Vincent Bahri,sanayareddy@example.net,919235463455,16,1358.53
42989999,Ishwar Munshi,siddharth05@example.net,919235463456,2,247.46
43034188,Ekaraj Bora,fradorai@example.org,919235463457,2,1638.62
43047341,Unnati Wali,lajitasanghvi@example.org,919235463458,18,1086.42
43052303,Girik Mutti,choudharyvrinda@example.org,919235463459,19,1790.43
43066953,Hredhaan Sengupta,borraonveer@example.net,919235463460,4,323.92
43243913,Rushil Iyer,rattabalveer@example.com,919235463461,4,1897.16
43256928,Gaurav Bhardwaj,cherianchakradev@example.org,919235463462,19,1984.5
43295656,Wyatt Bhasin,amorar@example.com,919235463463,4,1306.25
43307488,Jagrati Prabhu,prasadikshita@example.net,919235463464,1,1036.29
43367112,Chasmum Ramesh,pantindira@example.com,919235463465,19,1861.66
43377076,Imaran Krishnan,dalajasekhon@example.net,919235463466,6,720.69
43431724,Jack Kalita,narasimhanteerth@example.com,919235463467,2,813
43459807,Charan Brahmbhatt,mallguneet@example.org,919235463468,6,1643.67
43518622,Pooja Gole,mahikakakar@example.org,919235463469,5,512.48
43519553,Lekha Swamy,jaggiurmi@example.com,919235463470,18,898.85
43574734,Falak Magar,rsagar@example.org,919235463471,5,551.29
43599910,Oviya Swaminathan,parsaviraj@example.net,919235463472,8,939.36
43649266,Ayushman Menon,netra96@example.org,919235463473,19,1803.11
43761120,Tarak Kumer,vshanker@example.net,919235463474,19,1954.78
43784632,Adya Johal,farissuresh@example.com,919235463475,12,694.85
43799224,Vasatika Agate,xchoudhry@example.org,919235463476,9,1566.49
43860025,Nidhi Baria,nagykashish@example.com,919235463477,18,292.92
43980719,Unni Pillai,tbadal@example.com,919235463478,13,785.19
43990799,Indrajit Singh,rajeshri93@example.org,919235463479,6,495.41
44030130,Laksh Dalal,karavrishti@example.net,919235463480,4,904.08
44050697,Hemang Ratti,pallawyatt@example.net,919235463481,16,1312.22
44139071,Lopa Padmanabhan,ishanviacharya@example.net,919235463482,8,923.09
44149982,Tara Uppal,anjalisamra@example.com,919235463483,7,1224.69
44174426,Girindra Nair,omishasood@example.org,919235463484,20,1655.49
44198187,Charvi Lanka,fsuri@example.org,919235463485,13,464.33
44223796,Bakhshi Lad,jchaudhary@example.net,919235463486,16,1449.84
44269569,Chasmum Natarajan,jagatkota@example.net,919235463487,18,812.22
44409533,Vihaan Sule,hsaran@example.net,919235463488,12,1728.95
44410149,Dhruv Patel,desainitara@example.net,919235463489,14,1440.46
44426129,Aahana Gopal,bhavanibajaj@example.net,919235463490,10,591.55
44477365,Nihal Buch,gillkritika@example.com,919235463491,18,292.43
44557943,Megha D’Alia,parikhwishi@example.com,919235463492,19,874.8
44562310,Harsh Om,nakul94@example.org,919235463493,3,483.87
44589829,Udyati Garde,gayathri09@example.org,919235463494,4,1570.62
44723662,Veer Dixit,contractorsimon@example.com,919235463495,7,272.63
44776601,Krisha Sood,narayananlakshit@example.net,919235463496,15,1278.59
44828791,Zansi Panchal,dmane@example.net,919235463497,18,1696.98
44859592,Dhriti Koshy,ebatta@example.net,919235463498,19,1283.05
44888581,Rehaan Samra,krishna27@example.com,919235463499,3,392.37
44928499,Aarav Andra,bawamaanav@example.org,919235463500,10,915.27
44935198,Chakrika Divan,aradhana66@example.org,919235463501,14,973.32
45028365,Qarin Dass,hsaha@example.com,919235463502,5,518.33
45033270,Manan Chandran,jai89@example.net,919235463503,15,252.26
45052594,Harish Venkatesh,soodurishilla@example.org,919235463504,19,859.59
45066676,Lipika Murthy,harshilsawhney@example.net,919235463505,1,1076.85
45071436,Gaurang Ratta,ekaraj79@example.org,919235463506,9,807.66
45112520,Anamika Hayre,omaja42@example.org,919235463507,1,499.85
45166203,Rushil Dass,srinivasanchanakya@example.net,919235463508,19,724.81
45314389,Amaira Subramanian,azaanprabhakar@example.org,919235463509,17,939.35
45323391,Viraj Kota,samuelkari@example.com,919235463510,2,1008.14
45383958,Aachal Mangat,gaurang03@example.org,919235463511,19,482.19
45477575,Aarna Bawa,aarnavmenon@example.com,919235463512,4,327.93
45481936,Robert Gour,yauvani33@example.net,919235463513,3,1909.44
45503888,Brinda Natarajan,abhiramsrivastava@example.com,919235463514,5,669.46
45546750,Mugdha Pandey,khannayoshita@example.org,919235463515,13,1808.6
45553300,Panini Lall,rdoshi@example.org,919235463516,9,1713.65
45586151,Pallavi Ram,wchoudhary@example.com,919235463517,11,266.65
45650429,Zehaan Soni,divyashanker@example.org,919235463518,12,421.21
45659330,Jackson Sandal,joshiwarhi@example.com,919235463519,19,1364.9
45700473,Omkaar Padmanabhan,hemangchhabra@example.net,919235463520,12,525.38
45700739,Luke Dar,sameshissac@example.net,919235463521,17,509.95
45708879,Girindra Majumdar,indiratrivedi@example.com,919235463522,20,988.63
45729563,Jagvi Chaudry,wahabmisra@example.com,919235463523,14,725.66
45804389,Liam Dayal,ckashyap@example.org,919235463524,11,788.1
45868300,Isha Sheth,alkaseshadri@example.net,919235463525,7,584.9
46023497,Baljiwan Nagi,aahanatailor@example.net,919235463526,12,1856.92
46025543,Rachit Chatterjee,ipal@example.org,919235463527,16,1273.07
46088132,Benjamin Ramanathan,lshenoy@example.org,919235463528,13,321.43
46146390,Yashoda Sani,ramachandrankavya@example.com,919235463529,4,271.5
46148283,Kamya Mander,jtank@example.com,919235463530,11,506.68
46185579,Vidhi Pillai,yashodalata@example.org,919235463531,3,1874.34
46208150,Watika Bedi,diya19@example.com,919235463532,3,1283.1
46313756,Widisha Desai,rthaman@example.org,919235463533,10,1245.36
46369552,Keya Modi,kdada@example.org,919235463534,17,456.51
46378942,Oscar Kurian,mdugar@example.net,919235463535,1,1768.04
46504355,Ridhi Oak,advaithtata@example.com,919235463536,15,294.04
46515922,Harish Setty,dnanda@example.net,919235463537,16,950.75
46541905,Arunima Rout,quincyacharya@example.net,919235463538,16,922.29
46563355,Zehaan Srinivasan,daksh09@example.net,919235463539,19,463.08
46564935,Ranbir Hegde,amairasodhi@example.net,919235463540,5,536.94
46594066,Ishaan Lad,ishwarnagi@example.net,919235463541,7,519.46
46615831,Wishi Chada,ejaggi@example.com,919235463542,4,855.3
46623192,Warinder Sastry,venkateshowen@example.org,919235463543,6,1970.59
46629917,Vasudha Dey,venkateshdamyanti@example.org,919235463544,1,788.35
46675763,Tanmayi Ramaswamy,ucchal05@example.org,919235463545,19,737.08
46682777,Simon Parekh,parth81@example.org,919235463546,10,600.09
46684081,Darika Hans,moreekaja@example.com,919235463547,11,1225.01
46686696,Wazir Seth,kallamaya@example.com,919235463548,7,968.93
46699982,Abhiram Sahni,yasti36@example.com,919235463549,19,1171.6
46717997,Wishi Srivastava,jason04@example.org,919235463550,12,793.98
46741896,Jagvi Patla,gpal@example.net,919235463551,13,1518.23
46802633,Champak Subramaniam,hamsini08@example.org,919235463552,6,617.22
46828932,Balveer De,aryanchoudhary@example.net,919235463553,4,391.22
46836361,Champak Nazareth,kdate@example.com,919235463554,16,545.22
46848302,Praneel Ramesh,wguha@example.com,919235463555,15,1657.96
46875863,Charita Anne,tatakala@example.com,919235463556,8,1118.55
46876240,Vihaan Doctor,jjhaveri@example.org,919235463557,5,1588.64
46885873,Wahab Luthra,ysahni@example.com,919235463558,4,946.64
46989310,Atharv Sharaf,ramanathanrajeshri@example.net,919235463559,17,577.75
47043878,Frado Batra,zkalla@example.com,919235463560,18,1411.67
47125914,Yashoda Chacko,gautambhasin@example.org,919235463561,16,1535.12
47206881,Barkha Contractor,jmahal@example.com,919235463562,3,929.72
47215976,Jasmit Ganesh,onimandal@example.com,919235463563,9,842.83
47274329,Hemal Murthy,vasana79@example.net,919235463564,7,1898.39
47275378,Aarav Dar,sehgalsiya@example.net,919235463565,3,623.26
47295676,Neel Sandhu,jbhargava@example.com,919235463566,2,1758.3
47335806,Pavani Borde,darajeet@example.com,919235463567,9,1188
47387512,Shivansh Gaba,quincyanne@example.com,919235463568,18,805.43
47503133,Mitesh Rajan,vaidyasuhani@example.org,919235463569,12,1614.04
47515046,Guneet Uppal,xbhakta@example.net,919235463570,18,1095.92
47577193,Chaaya Wable,osant@example.org,919235463571,16,1578.87
47590944,Ayushman Chawla,bkuruvilla@example.com,919235463572,19,1163.84
47618810,Ekalinga Mandal,aachalsheth@example.net,919235463573,17,1395.84
47625855,Caleb Brar,upalla@example.net,919235463574,6,515.69
47711422,Meghana Varkey,otalwar@example.com,919235463575,20,1234.7
47822591,Hema Bahri,devansh88@example.org,919235463576,17,1969.81
47926198,Bhavini Kulkarni,cborah@example.org,919235463577,11,1408.42
47939657,Idika Sem,maxlad@example.net,919235463578,9,1600.67
47955004,Mohini Sidhu,zashilkaran@example.com,919235463579,6,1681.52
47990044,Leela Dubey,vyanjanasharma@example.com,919235463580,12,1118.99
48000260,Dakshesh Jhaveri,joshuaganesan@example.org,919235463581,18,592.51
48002829,Daksh Mandal,theodore63@example.com,919235463582,17,754.33
48033969,Kavya Kunda,harita88@example.org,919235463583,1,717.51
48150243,Ekaja Dube,raghav93@example.net,919235463584,13,262.6
48158494,Hamsini Choudhury,gaurav60@example.net,919235463585,13,1787.2
48160359,Zehaan Sundaram,dasslila@example.org,919235463586,8,1485.09
48167795,Charita Kapoor,faraschandra@example.net,919235463587,13,1355.09
48188624,Maanav Tella,mdeol@example.org,919235463588,11,320.69
48228547,Anika Baria,maya02@example.com,919235463589,9,753.89
48268435,Triveni Padmanabhan,dev66@example.org,919235463590,15,1670.86
